Datetime,Close,High,Low,Open,Volume
2023-04-27 09:45:00+00:00,17923.19921875,17931.25,17914.05078125,17920.19921875,0
2023-04-28 03:45:00+00:00,17889.19921875,17956.900390625,17885.80078125,17950.400390625,0
2023-04-28 04:45:00+00:00,17946.19921875,17948.599609375,17887.44921875,17889.0,0
2023-04-28 05:45:00+00:00,17963.900390625,17971.150390625,17935.349609375,17946.099609375,0
2023-04-28 06:45:00+00:00,17973.30078125,17977.25,17955.94921875,17963.69921875,0
2023-04-28 07:45:00+00:00,17981.80078125,17989.349609375,17966.349609375,17973.05078125,0
2023-04-28 08:45:00+00:00,18064.05078125,18070.75,17962.94921875,17981.55078125,0
2023-04-28 09:45:00+00:00,18049.55078125,18088.80078125,18046.349609375,18063.69921875,0
2023-05-02 03:45:00+00:00,18164.650390625,18179.80078125,18106.19921875,18124.80078125,0
2023-05-02 04:45:00+00:00,18136.5,18169.05078125,18131.19921875,18166.400390625,0
2023-05-02 05:45:00+00:00,18163.44921875,18164.400390625,18132.75,18136.849609375,0
2023-05-02 06:45:00+00:00,18171.0,18175.55078125,18143.44921875,18163.099609375,0
2023-05-02 07:45:00+00:00,18168.150390625,18179.5,18155.19921875,18170.80078125,0
2023-05-02 08:45:00+00:00,18142.94921875,18176.25,18135.599609375,18168.05078125,0
2023-05-02 09:45:00+00:00,18136.05078125,18147.55078125,18130.55078125,18142.30078125,0
2023-05-03 03:45:00+00:00,18083.75,18113.80078125,18050.80078125,18113.80078125,0
2023-05-03 04:45:00+00:00,18078.900390625,18116.25,18078.55078125,18083.650390625,0
2023-05-03 05:45:00+00:00,18069.55078125,18087.55078125,18063.400390625,18078.900390625,0
2023-05-03 06:45:00+00:00,18078.849609375,18094.94921875,18061.30078125,18069.099609375,0
2023-05-03 07:45:00+00:00,18069.0,18100.55078125,18043.349609375,18077.900390625,0
2023-05-03 08:45:00+00:00,18098.0,18101.05078125,18064.349609375,18069.349609375,0
2023-05-03 09:45:00+00:00,18082.69921875,18102.599609375,18077.650390625,18098.099609375,0
2023-05-04 03:45:00+00:00,18126.25,18134.44921875,18071.25,18081.0,0
2023-05-04 04:45:00+00:00,18152.400390625,18152.80078125,18122.5,18126.75,0
2023-05-04 05:45:00+00:00,18153.900390625,18167.69921875,18144.55078125,18152.05078125,0
2023-05-04 06:45:00+00:00,18179.400390625,18192.349609375,18151.44921875,18153.099609375,0
2023-05-04 07:45:00+00:00,18180.650390625,18194.5,18170.900390625,18180.44921875,0
2023-05-04 08:45:00+00:00,18263.150390625,18267.099609375,18176.94921875,18180.900390625,0
2023-05-04 09:45:00+00:00,18238.599609375,18264.19921875,18236.849609375,18263.150390625,0
2023-05-05 03:45:00+00:00,18199.849609375,18204.94921875,18117.30078125,18117.30078125,0
2023-05-05 04:45:00+00:00,18160.69921875,18216.94921875,18142.05078125,18199.400390625,0
2023-05-05 05:45:00+00:00,18137.099609375,18162.05078125,18085.44921875,18162.05078125,0
2023-05-05 06:45:00+00:00,18153.69921875,18168.400390625,18126.94921875,18137.099609375,0
2023-05-05 07:45:00+00:00,18140.75,18160.75,18102.94921875,18154.05078125,0
2023-05-05 08:45:00+00:00,18071.94921875,18146.599609375,18061.19921875,18140.75,0
2023-05-05 09:45:00+00:00,18069.94921875,18079.25,18055.69921875,18071.0,0
2023-05-08 03:45:00+00:00,18193.75,18218.25,18102.400390625,18120.599609375,0
2023-05-08 04:45:00+00:00,18233.55078125,18252.0,18192.75,18194.0,0
2023-05-08 05:45:00+00:00,18269.900390625,18277.80078125,18228.400390625,18234.05078125,0
2023-05-08 06:45:00+00:00,18270.349609375,18277.30078125,18257.55078125,18269.349609375,0
2023-05-08 07:45:00+00:00,18274.30078125,18286.69921875,18260.5,18270.400390625,0
2023-05-08 08:45:00+00:00,18266.099609375,18278.400390625,18246.849609375,18274.80078125,0
2023-05-08 09:45:00+00:00,18269.75,18283.69921875,18257.30078125,18265.099609375,0
2023-05-09 03:45:00+00:00,18331.19921875,18332.0,18277.599609375,18303.400390625,0
2023-05-09 04:45:00+00:00,18330.55078125,18343.900390625,18318.55078125,18331.19921875,0
2023-05-09 05:45:00+00:00,18328.25,18337.75,18315.849609375,18330.150390625,0
2023-05-09 06:45:00+00:00,18292.849609375,18332.19921875,18290.75,18329.30078125,0
2023-05-09 07:45:00+00:00,18260.849609375,18305.25,18230.44921875,18292.599609375,0
2023-05-09 08:45:00+00:00,18268.349609375,18281.900390625,18249.19921875,18260.150390625,0
2023-05-09 09:45:00+00:00,18258.30078125,18269.44921875,18253.94921875,18269.150390625,0
2023-05-10 03:45:00+00:00,18226.30078125,18322.30078125,18212.400390625,18313.599609375,0
2023-05-10 04:45:00+00:00,18256.599609375,18272.80078125,18225.099609375,18226.44921875,0
2023-05-10 05:45:00+00:00,18276.099609375,18290.25,18253.5,18257.400390625,0
2023-05-10 06:45:00+00:00,18292.400390625,18297.25,18272.80078125,18275.69921875,0
2023-05-10 07:45:00+00:00,18288.55078125,18298.94921875,18244.30078125,18292.80078125,0
2023-05-10 08:45:00+00:00,18319.400390625,18324.94921875,18268.55078125,18288.5,0
2023-05-10 09:45:00+00:00,18311.0,18326.30078125,18307.75,18319.650390625,0
2023-05-11 03:45:00+00:00,18323.19921875,18357.80078125,18290.400390625,18357.80078125,0
2023-05-11 04:45:00+00:00,18326.55078125,18350.30078125,18311.599609375,18323.650390625,0
2023-05-11 05:45:00+00:00,18307.5,18342.099609375,18298.05078125,18327.400390625,0
2023-05-11 06:45:00+00:00,18320.25,18330.0,18304.30078125,18306.80078125,0
2023-05-11 07:45:00+00:00,18321.75,18331.75,18305.0,18320.900390625,0
2023-05-11 08:45:00+00:00,18298.94921875,18343.25,18270.80078125,18322.80078125,0
2023-05-11 09:45:00+00:00,18304.5,18312.80078125,18289.900390625,18298.849609375,0
2023-05-12 03:45:00+00:00,18244.19921875,18273.75,18194.849609375,18273.75,0
2023-05-12 04:45:00+00:00,18285.0,18289.30078125,18238.349609375,18244.94921875,0
2023-05-12 05:45:00+00:00,18277.80078125,18290.5,18265.0,18284.849609375,0
2023-05-12 06:45:00+00:00,18301.19921875,18312.650390625,18276.30078125,18277.5,0
2023-05-12 07:45:00+00:00,18329.150390625,18342.0,18295.849609375,18301.650390625,0
2023-05-12 08:45:00+00:00,18315.900390625,18338.44921875,18308.349609375,18329.30078125,0
2023-05-12 09:45:00+00:00,18312.19921875,18320.30078125,18308.69921875,18315.849609375,0
2023-05-15 03:45:00+00:00,18383.44921875,18386.75,18291.5,18339.30078125,0
2023-05-15 04:45:00+00:00,18397.849609375,18402.19921875,18367.80078125,18383.75,0
2023-05-15 05:45:00+00:00,18420.0,18422.900390625,18397.349609375,18397.650390625,0
2023-05-15 06:45:00+00:00,18433.80078125,18437.349609375,18414.400390625,18420.150390625,0
2023-05-15 07:45:00+00:00,18451.900390625,18454.19921875,18427.400390625,18433.19921875,0
2023-05-15 08:45:00+00:00,18390.0,18458.25,18389.0,18451.900390625,0
2023-05-15 09:45:00+00:00,18384.599609375,18397.69921875,18384.599609375,18389.599609375,0
2023-05-16 03:45:00+00:00,18401.650390625,18432.349609375,18360.30078125,18432.349609375,0
2023-05-16 04:45:00+00:00,18379.150390625,18406.150390625,18363.650390625,18401.900390625,0
2023-05-16 05:45:00+00:00,18357.900390625,18380.900390625,18347.599609375,18380.30078125,0
2023-05-16 06:45:00+00:00,18363.849609375,18368.650390625,18346.19921875,18357.900390625,0
2023-05-16 07:45:00+00:00,18341.150390625,18377.44921875,18336.80078125,18363.55078125,0
2023-05-16 08:45:00+00:00,18283.19921875,18353.599609375,18279.30078125,18340.849609375,0
2023-05-16 09:45:00+00:00,18276.75,18290.400390625,18265.05078125,18283.25,0
2023-05-17 03:45:00+00:00,18268.75,18307.400390625,18249.5,18300.44921875,0
2023-05-17 04:45:00+00:00,18231.0,18269.44921875,18213.099609375,18267.849609375,0
2023-05-17 05:45:00+00:00,18147.69921875,18232.30078125,18134.599609375,18231.19921875,0
2023-05-17 06:45:00+00:00,18132.69921875,18169.80078125,18132.150390625,18148.05078125,0
2023-05-17 07:45:00+00:00,18138.80078125,18152.25,18115.69921875,18131.650390625,0
2023-05-17 08:45:00+00:00,18184.0,18185.650390625,18132.349609375,18138.69921875,0
2023-05-17 09:45:00+00:00,18197.94921875,18197.94921875,18182.650390625,18183.900390625,0
2023-05-18 03:45:00+00:00,18222.25,18296.44921875,18214.05078125,18287.5,0
2023-05-18 04:45:00+00:00,18242.44921875,18249.900390625,18219.30078125,18221.900390625,0
2023-05-18 05:45:00+00:00,18229.5,18258.75,18221.25,18241.69921875,0
2023-05-18 06:45:00+00:00,18191.75,18230.150390625,18183.25,18229.44921875,0
2023-05-18 07:45:00+00:00,18171.900390625,18213.44921875,18166.30078125,18192.05078125,0
2023-05-18 08:45:00+00:00,18135.19921875,18186.150390625,18105.400390625,18172.099609375,0
2023-05-18 09:45:00+00:00,18134.650390625,18142.0,18123.349609375,18135.05078125,0
2023-05-19 03:45:00+00:00,18082.5,18186.150390625,18066.80078125,18186.150390625,0
2023-05-19 04:45:00+00:00,18114.80078125,18116.55078125,18060.849609375,18083.349609375,0
2023-05-19 05:45:00+00:00,18137.900390625,18158.400390625,18111.30078125,18115.25,0
2023-05-19 06:45:00+00:00,18121.150390625,18149.75,18098.44921875,18137.900390625,0
2023-05-19 07:45:00+00:00,18164.69921875,18168.55078125,18116.349609375,18121.19921875,0
2023-05-19 08:45:00+00:00,18204.25,18217.0,18160.80078125,18164.349609375,0
2023-05-19 09:45:00+00:00,18205.44921875,18217.69921875,18201.44921875,18205.25,0
2023-05-22 03:45:00+00:00,18270.599609375,18294.099609375,18179.55078125,18201.099609375,0
2023-05-22 04:45:00+00:00,18296.94921875,18309.0,18262.150390625,18270.5,0
2023-05-22 05:45:00+00:00,18316.94921875,18318.0,18287.69921875,18296.599609375,0
2023-05-22 06:45:00+00:00,18295.349609375,18325.05078125,18280.400390625,18317.099609375,0
2023-05-22 07:45:00+00:00,18303.349609375,18307.80078125,18250.75,18295.599609375,0
2023-05-22 08:45:00+00:00,18309.599609375,18334.80078125,18286.30078125,18304.25,0
2023-05-22 09:45:00+00:00,18303.30078125,18318.099609375,18297.80078125,18308.900390625,0
2023-05-23 03:45:00+00:00,18391.400390625,18408.69921875,18353.25,18362.900390625,0
2023-05-23 04:45:00+00:00,18411.849609375,18412.69921875,18381.150390625,18391.55078125,0
2023-05-23 05:45:00+00:00,18406.44921875,18413.69921875,18390.69921875,18411.69921875,0
2023-05-23 06:45:00+00:00,18398.599609375,18419.650390625,18394.80078125,18406.19921875,0
2023-05-23 07:45:00+00:00,18400.349609375,18409.55078125,18388.900390625,18399.30078125,0
2023-05-23 08:45:00+00:00,18343.900390625,18410.19921875,18343.900390625,18400.80078125,0
2023-05-23 09:45:00+00:00,18333.75,18346.849609375,18324.44921875,18344.25,0
2023-05-24 03:45:00+00:00,18362.80078125,18365.44921875,18270.400390625,18294.80078125,0
2023-05-24 04:45:00+00:00,18374.099609375,18387.400390625,18350.0,18363.44921875,0
2023-05-24 05:45:00+00:00,18341.05078125,18392.5,18341.0,18374.55078125,0
2023-05-24 06:45:00+00:00,18302.349609375,18343.849609375,18301.849609375,18341.75,0
2023-05-24 07:45:00+00:00,18312.55078125,18323.5,18292.599609375,18302.80078125,0
2023-05-24 08:45:00+00:00,18289.30078125,18325.80078125,18263.900390625,18312.55078125,0
2023-05-24 09:45:00+00:00,18287.0,18295.25,18285.19921875,18289.69921875,0
2023-05-25 03:45:00+00:00,18261.849609375,18303.55078125,18236.5,18268.900390625,0
2023-05-25 04:45:00+00:00,18252.94921875,18271.69921875,18242.599609375,18262.55078125,0
2023-05-25 05:45:00+00:00,18243.900390625,18255.19921875,18213.349609375,18253.19921875,0
2023-05-25 06:45:00+00:00,18225.44921875,18257.0,18214.0,18244.099609375,0
2023-05-25 07:45:00+00:00,18241.099609375,18242.05078125,18202.80078125,18225.25,0
2023-05-25 08:45:00+00:00,18328.69921875,18337.0,18236.05078125,18241.69921875,0
2023-05-25 09:45:00+00:00,18335.900390625,18336.599609375,18324.599609375,18328.19921875,0
2023-05-26 03:45:00+00:00,18378.400390625,18389.69921875,18333.25,18368.349609375,0
2023-05-26 04:45:00+00:00,18413.849609375,18416.25,18373.650390625,18377.75,0
2023-05-26 05:45:00+00:00,18433.55078125,18443.25,18409.349609375,18413.599609375,0
2023-05-26 06:45:00+00:00,18434.55078125,18449.599609375,18422.099609375,18432.05078125,0
2023-05-26 07:45:00+00:00,18486.150390625,18487.900390625,18428.55078125,18434.30078125,0
2023-05-26 08:45:00+00:00,18505.0,18508.349609375,18480.19921875,18486.099609375,0
2023-05-26 09:45:00+00:00,18491.900390625,18505.69921875,18491.849609375,18505.099609375,0
2023-05-29 03:45:00+00:00,18588.44921875,18640.80078125,18584.80078125,18619.150390625,0
2023-05-29 04:45:00+00:00,18632.80078125,18633.650390625,18585.05078125,18589.05078125,0
2023-05-29 05:45:00+00:00,18617.599609375,18638.44921875,18613.900390625,18632.44921875,0
2023-05-29 06:45:00+00:00,18595.80078125,18622.44921875,18587.400390625,18618.900390625,0
2023-05-29 07:45:00+00:00,18622.80078125,18625.650390625,18595.30078125,18595.69921875,0
2023-05-29 08:45:00+00:00,18599.349609375,18623.900390625,18581.75,18622.650390625,0
2023-05-29 09:45:00+00:00,18601.099609375,18601.099609375,18583.19921875,18599.5,0
2023-05-30 03:45:00+00:00,18652.19921875,18653.75,18577.55078125,18606.650390625,0
2023-05-30 04:45:00+00:00,18606.900390625,18661.80078125,18591.25,18653.150390625,0
2023-05-30 05:45:00+00:00,18620.80078125,18625.099609375,18598.349609375,18606.19921875,0
2023-05-30 06:45:00+00:00,18611.900390625,18626.94921875,18587.650390625,18620.25,0
2023-05-30 07:45:00+00:00,18627.400390625,18628.55078125,18606.349609375,18611.75,0
2023-05-30 08:45:00+00:00,18633.5,18646.69921875,18616.75,18627.94921875,0
2023-05-30 09:45:00+00:00,18639.94921875,18647.349609375,18630.75,18634.0,0
2023-05-31 03:45:00+00:00,18569.150390625,18602.400390625,18543.69921875,18594.19921875,0
2023-05-31 04:45:00+00:00,18550.44921875,18569.69921875,18532.75,18568.19921875,0
2023-05-31 05:45:00+00:00,18498.69921875,18558.80078125,18490.349609375,18550.650390625,0
2023-05-31 06:45:00+00:00,18495.5,18515.900390625,18484.05078125,18498.650390625,0
2023-05-31 07:45:00+00:00,18509.94921875,18526.05078125,18491.0,18494.80078125,0
2023-05-31 08:45:00+00:00,18525.900390625,18556.94921875,18506.80078125,18509.650390625,0
2023-05-31 09:45:00+00:00,18521.30078125,18566.69921875,18509.55078125,18525.05078125,0
2023-06-01 03:45:00+00:00,18559.30078125,18579.400390625,18514.75,18579.400390625,0
2023-06-01 04:45:00+00:00,18569.0,18576.599609375,18549.900390625,18558.0,0
2023-06-01 05:45:00+00:00,18555.150390625,18580.05078125,18553.400390625,18568.849609375,0
2023-06-01 06:45:00+00:00,18550.80078125,18555.900390625,18543.19921875,18554.44921875,0
2023-06-01 07:45:00+00:00,18524.0,18565.30078125,18519.94921875,18551.25,0
2023-06-01 08:45:00+00:00,18491.349609375,18531.400390625,18491.30078125,18524.19921875,0
2023-06-01 09:45:00+00:00,18486.099609375,18491.849609375,18465.19921875,18491.849609375,0
2023-06-02 03:45:00+00:00,18492.30078125,18573.25,18485.849609375,18550.849609375,0
2023-06-02 04:45:00+00:00,18515.25,18519.69921875,18478.5,18492.400390625,0
2023-06-02 05:45:00+00:00,18528.150390625,18537.75,18503.75,18515.150390625,0
2023-06-02 06:45:00+00:00,18545.30078125,18553.25,18515.19921875,18527.55078125,0
2023-06-02 07:45:00+00:00,18540.80078125,18567.5,18535.150390625,18544.900390625,0
2023-06-02 08:45:00+00:00,18537.25,18556.099609375,18495.55078125,18540.94921875,0
2023-06-02 09:45:00+00:00,18525.849609375,18538.5,18511.94921875,18537.55078125,0
2023-06-05 03:45:00+00:00,18618.30078125,18635.05078125,18583.30078125,18612.0,0
2023-06-05 04:45:00+00:00,18631.5,18636.349609375,18609.19921875,18617.75,0
2023-06-05 05:45:00+00:00,18625.900390625,18639.400390625,18616.19921875,18631.30078125,0
2023-06-05 06:45:00+00:00,18606.55078125,18629.30078125,18602.94921875,18626.400390625,0
2023-06-05 07:45:00+00:00,18617.900390625,18629.650390625,18605.25,18606.400390625,0
2023-06-05 08:45:00+00:00,18593.25,18624.55078125,18585.94921875,18618.599609375,0
2023-06-05 09:45:00+00:00,18599.900390625,18603.599609375,18585.44921875,18593.55078125,0
2023-06-06 03:45:00+00:00,18580.599609375,18617.75,18571.5,18600.80078125,0
2023-06-06 04:45:00+00:00,18551.400390625,18581.5,18545.69921875,18580.599609375,0
2023-06-06 05:45:00+00:00,18541.599609375,18560.0,18531.94921875,18550.80078125,0
2023-06-06 06:45:00+00:00,18556.650390625,18559.25,18534.30078125,18541.099609375,0
2023-06-06 07:45:00+00:00,18551.55078125,18566.69921875,18542.94921875,18556.94921875,0
2023-06-06 08:45:00+00:00,18608.599609375,18613.150390625,18549.5,18551.150390625,0
2023-06-06 09:45:00+00:00,18617.099609375,18622.05078125,18604.25,18609.30078125,0
2023-06-07 03:45:00+00:00,18661.19921875,18675.400390625,18637.05078125,18665.599609375,0
2023-06-07 04:45:00+00:00,18661.599609375,18666.400390625,18639.55078125,18660.900390625,0
2023-06-07 05:45:00+00:00,18657.69921875,18667.94921875,18647.25,18661.25,0
2023-06-07 06:45:00+00:00,18682.650390625,18685.400390625,18655.400390625,18656.849609375,0
2023-06-07 07:45:00+00:00,18685.650390625,18693.19921875,18664.05078125,18682.30078125,0
2023-06-07 08:45:00+00:00,18726.94921875,18729.94921875,18684.25,18685.849609375,0
2023-06-07 09:45:00+00:00,18730.349609375,18738.75,18718.55078125,18727.099609375,0
2023-06-08 03:45:00+00:00,18753.30078125,18760.650390625,18724.599609375,18725.349609375,0
2023-06-08 04:45:00+00:00,18765.849609375,18777.80078125,18752.80078125,18753.349609375,0
2023-06-08 05:45:00+00:00,18701.349609375,18770.650390625,18685.25,18766.0,0
2023-06-08 06:45:00+00:00,18684.400390625,18708.900390625,18676.599609375,18700.900390625,0
2023-06-08 07:45:00+00:00,18692.650390625,18723.75,18680.94921875,18684.69921875,0
2023-06-08 08:45:00+00:00,18624.599609375,18695.69921875,18624.25,18692.5,0
2023-06-08 09:45:00+00:00,18646.900390625,18651.599609375,18615.94921875,18624.5,0
2023-06-09 03:45:00+00:00,18641.19921875,18676.25,18609.75,18655.900390625,0
2023-06-09 04:45:00+00:00,18612.05078125,18641.80078125,18600.5,18640.400390625,0
2023-06-09 05:45:00+00:00,18634.75,18638.44921875,18612.099609375,18612.099609375,0
2023-06-09 06:45:00+00:00,18610.5,18646.099609375,18596.099609375,18634.650390625,0
2023-06-09 07:45:00+00:00,18575.349609375,18615.5,18570.599609375,18609.650390625,0
2023-06-09 08:45:00+00:00,18564.30078125,18592.650390625,18555.69921875,18573.849609375,0
2023-06-09 09:45:00+00:00,18567.30078125,18571.349609375,18557.25,18568.650390625,0
2023-06-12 03:45:00+00:00,18578.349609375,18622.94921875,18560.80078125,18595.05078125,0
2023-06-12 04:45:00+00:00,18610.30078125,18612.099609375,18575.0,18579.0,0
2023-06-12 05:45:00+00:00,18605.900390625,18620.75,18599.0,18610.55078125,0
2023-06-12 06:45:00+00:00,18600.75,18607.5,18578.849609375,18605.900390625,0
2023-06-12 07:45:00+00:00,18620.650390625,18620.650390625,18600.80078125,18600.849609375,0
2023-06-12 08:45:00+00:00,18596.69921875,18625.099609375,18591.400390625,18620.599609375,0
2023-06-12 09:45:00+00:00,18614.900390625,18615.55078125,18593.80078125,18597.25,0
2023-06-13 03:45:00+00:00,18698.55078125,18703.400390625,18631.80078125,18631.80078125,0
2023-06-13 04:45:00+00:00,18707.5,18711.400390625,18690.05078125,18698.19921875,0
2023-06-13 05:45:00+00:00,18709.44921875,18718.400390625,18699.849609375,18707.05078125,0
2023-06-13 06:45:00+00:00,18712.599609375,18714.75,18702.150390625,18709.849609375,0
2023-06-13 07:45:00+00:00,18694.900390625,18715.05078125,18683.400390625,18711.80078125,0
2023-06-13 08:45:00+00:00,18719.349609375,18722.44921875,18686.400390625,18694.19921875,0
2023-06-13 09:45:00+00:00,18718.650390625,18727.75,18714.0,18718.69921875,0
2023-06-14 03:45:00+00:00,18707.55078125,18745.69921875,18690.599609375,18744.599609375,0
2023-06-14 04:45:00+00:00,18726.400390625,18741.349609375,18702.5,18707.75,0
2023-06-14 05:45:00+00:00,18743.94921875,18745.599609375,18723.650390625,18727.099609375,0
2023-06-14 06:45:00+00:00,18757.599609375,18758.599609375,18737.44921875,18744.150390625,0
2023-06-14 07:45:00+00:00,18766.05078125,18767.900390625,18751.19921875,18757.400390625,0
2023-06-14 08:45:00+00:00,18758.25,18769.5,18748.25,18766.75,0
2023-06-14 09:45:00+00:00,18749.650390625,18760.69921875,18745.099609375,18758.55078125,0
2023-06-15 03:45:00+00:00,18776.400390625,18783.19921875,18722.25,18774.44921875,0
2023-06-15 04:45:00+00:00,18762.30078125,18793.900390625,18759.900390625,18775.650390625,0
2023-06-15 05:45:00+00:00,18727.099609375,18762.599609375,18710.650390625,18762.400390625,0
2023-06-15 06:45:00+00:00,18723.30078125,18746.349609375,18715.400390625,18726.55078125,0
2023-06-15 07:45:00+00:00,18705.80078125,18757.349609375,18703.849609375,18723.5,0
2023-06-15 08:45:00+00:00,18682.650390625,18714.099609375,18669.19921875,18705.150390625,0
2023-06-15 09:45:00+00:00,18682.150390625,18690.25,18678.849609375,18684.099609375,0
2023-06-16 03:45:00+00:00,18765.05078125,18775.19921875,18712.69921875,18723.30078125,0
2023-06-16 04:45:00+00:00,18762.30078125,18785.30078125,18759.099609375,18765.05078125,0
2023-06-16 05:45:00+00:00,18765.19921875,18777.900390625,18747.75,18762.900390625,0
2023-06-16 06:45:00+00:00,18764.400390625,18768.349609375,18747.349609375,18765.150390625,0
2023-06-16 07:45:00+00:00,18789.849609375,18789.900390625,18756.0,18764.05078125,0
2023-06-16 08:45:00+00:00,18823.0,18863.94921875,18790.05078125,18790.05078125,0
2023-06-16 09:45:00+00:00,18823.599609375,18827.5,18807.400390625,18823.05078125,0
2023-06-19 03:45:00+00:00,18827.05078125,18879.0,18816.05078125,18873.30078125,0
2023-06-19 04:45:00+00:00,18779.25,18828.349609375,18767.69921875,18827.05078125,0
2023-06-19 05:45:00+00:00,18780.44921875,18786.599609375,18762.19921875,18779.349609375,0
2023-06-19 06:45:00+00:00,18759.25,18796.5,18756.099609375,18780.099609375,0
2023-06-19 07:45:00+00:00,18734.099609375,18762.150390625,18719.30078125,18759.0,0
2023-06-19 08:45:00+00:00,18760.5,18786.0,18728.94921875,18734.19921875,0
2023-06-19 09:45:00+00:00,18754.19921875,18763.650390625,18746.849609375,18761.099609375,0
2023-06-20 03:45:00+00:00,18695.55078125,18758.650390625,18669.400390625,18752.349609375,0
2023-06-20 04:45:00+00:00,18699.900390625,18701.75,18661.150390625,18695.05078125,0
2023-06-20 05:45:00+00:00,18717.25,18731.25,18696.0,18699.099609375,0
2023-06-20 06:45:00+00:00,18743.44921875,18753.80078125,18712.5,18716.650390625,0
2023-06-20 07:45:00+00:00,18752.5,18763.400390625,18733.25,18743.05078125,0
2023-06-20 08:45:00+00:00,18820.099609375,18825.25,18743.900390625,18752.0,0
2023-06-20 09:45:00+00:00,18833.69921875,18838.349609375,18820.30078125,18820.44921875,0
2023-06-21 03:45:00+00:00,18869.5,18875.650390625,18809.150390625,18849.400390625,0
2023-06-21 04:45:00+00:00,18800.900390625,18870.75,18800.099609375,18870.75,0
2023-06-21 05:45:00+00:00,18830.150390625,18835.94921875,18794.900390625,18801.55078125,0
2023-06-21 06:45:00+00:00,18853.400390625,18856.80078125,18820.0,18830.30078125,0
2023-06-21 07:45:00+00:00,18865.25,18868.30078125,18844.150390625,18853.55078125,0
2023-06-21 08:45:00+00:00,18861.150390625,18866.099609375,18826.94921875,18865.80078125,0
2023-06-21 09:45:00+00:00,18862.099609375,18865.900390625,18849.69921875,18861.69921875,0
2023-06-22 03:45:00+00:00,18862.75,18881.5,18833.349609375,18853.599609375,0
2023-06-22 04:45:00+00:00,18852.30078125,18886.05078125,18845.44921875,18863.849609375,0
2023-06-22 05:45:00+00:00,18811.849609375,18856.80078125,18806.55078125,18852.05078125,0
2023-06-22 06:45:00+00:00,18803.30078125,18833.099609375,18779.400390625,18812.0,0
2023-06-22 07:45:00+00:00,18835.94921875,18862.55078125,18798.80078125,18803.25,0
2023-06-22 08:45:00+00:00,18766.400390625,18836.69921875,18763.19921875,18836.69921875,0
2023-06-22 09:45:00+00:00,18779.349609375,18779.650390625,18760.599609375,18766.30078125,0
2023-06-23 03:45:00+00:00,18690.5,18751.19921875,18647.44921875,18741.849609375,0
2023-06-23 04:45:00+00:00,18708.400390625,18729.19921875,18681.650390625,18691.19921875,0
2023-06-23 05:45:00+00:00,18717.0,18728.650390625,18690.099609375,18708.80078125,0
2023-06-23 06:45:00+00:00,18718.0,18747.94921875,18703.900390625,18717.349609375,0
2023-06-23 07:45:00+00:00,18689.599609375,18725.0,18683.94921875,18718.69921875,0
2023-06-23 08:45:00+00:00,18666.849609375,18706.150390625,18666.849609375,18688.94921875,0
2023-06-23 09:45:00+00:00,18668.55078125,18671.099609375,18652.349609375,18666.69921875,0
2023-06-26 03:45:00+00:00,18672.05078125,18721.75,18657.900390625,18682.349609375,0
2023-06-26 04:45:00+00:00,18667.0,18682.05078125,18653.05078125,18672.099609375,0
2023-06-26 05:45:00+00:00,18685.5,18691.44921875,18661.900390625,18667.55078125,0
2023-06-26 06:45:00+00:00,18662.599609375,18692.44921875,18647.650390625,18685.30078125,0
2023-06-26 07:45:00+00:00,18666.150390625,18678.75,18649.150390625,18662.349609375,0
2023-06-26 08:45:00+00:00,18696.349609375,18706.150390625,18649.19921875,18667.150390625,0
2023-06-26 09:45:00+00:00,18694.69921875,18702.349609375,18675.25,18696.650390625,0
2023-06-27 03:45:00+00:00,18730.69921875,18762.94921875,18724.25,18748.55078125,0
2023-06-27 04:45:00+00:00,18722.30078125,18736.5,18714.5,18730.849609375,0
2023-06-27 05:45:00+00:00,18750.599609375,18752.150390625,18721.099609375,18722.30078125,0
2023-06-27 06:45:00+00:00,18742.94921875,18752.30078125,18729.30078125,18750.349609375,0
2023-06-27 07:45:00+00:00,18775.400390625,18775.55078125,18740.44921875,18743.099609375,0
2023-06-27 08:45:00+00:00,18824.80078125,18829.150390625,18770.349609375,18774.94921875,0
2023-06-27 09:45:00+00:00,18818.599609375,18825.44921875,18811.099609375,18824.94921875,0
2023-06-28 03:45:00+00:00,18888.30078125,18908.150390625,18861.44921875,18908.150390625,0
2023-06-28 04:45:00+00:00,18939.5,18940.19921875,18883.5,18888.30078125,0
2023-06-28 05:45:00+00:00,18956.599609375,18981.150390625,18933.849609375,18939.30078125,0
2023-06-28 06:45:00+00:00,18994.900390625,18994.900390625,18953.349609375,18957.0,0
2023-06-28 07:45:00+00:00,18979.55078125,19010.400390625,18977.94921875,18994.19921875,0
2023-06-28 08:45:00+00:00,18972.94921875,19007.94921875,18944.75,18979.75,0
2023-06-28 09:45:00+00:00,18993.0,18995.900390625,18965.55078125,18973.5,0
2023-06-30 03:45:00+00:00,19090.25,19107.44921875,19028.150390625,19076.849609375,0
2023-06-30 04:45:00+00:00,19095.80078125,19102.599609375,19075.400390625,19090.75,0
2023-06-30 05:45:00+00:00,19118.30078125,19121.05078125,19092.349609375,19094.75,0
2023-06-30 06:45:00+00:00,19145.400390625,19151.05078125,19111.05078125,19118.150390625,0
2023-06-30 07:45:00+00:00,19144.75,19159.599609375,19137.69921875,19145.69921875,0
